result_scores_hnc
Model,Avg_Pos,Avg_Neg,Margin,Avg_Rand_Neg,threshold_1,threshold_1.1,threshold_1.2,threshold_1.5,threshold_2,threshold_3
HNC_KL_1_S_full_epoch25,0.32542409400986066,0.3086629303075382,0.016761163702322446,0.012647411786019802,0.4752116082224909,0.347037484885127,0.2708585247883918,0.17654171704957677,0.1124546553808948,0.06287787182587666
HNC_KL_1_S_full_epoch26,0.32312581739517915,0.3080309316642051,0.015094885730974061,0.03403086960315704,0.4570737605804111,0.33252720677146314,0.27690447400241835,0.16928657799274485,0.10640870616686819,0.05441354292623942
HNC_KL_1_S_full_epoch27,0.31677819220878484,0.30078019945912665,0.015997992749658185,0.013485725969076157,0.46311970979443773,0.34945586457073763,0.2889963724304716,0.17654171704957677,0.09673518742442563,0.05441354292623942
HNC_L2_1_L_full_epoch1,0.6409478792977016,0.628459665478357,0.012488213819344618,0.01160673052072525,0.5610640870616687,0.2140266021765417,0.14510278113663846,0.0773881499395405,0.03143893591293833,0.018137847642079808
HNC_L2_1_L_full_epoch2,0.6292665128696354,0.6103166813141201,0.01894983155551533,0.02132495492696762,0.5368802902055623,0.218863361547763,0.1656590084643289,0.08948004836759371,0.0471584038694075,0.030229746070133012
HNC_L2_1_L_full_epoch3,0.629322739293238,0.6081306060827917,0.02119213321044633,-0.01304259430617094,0.562273276904474,0.22974607013301088,0.16807738814993953,0.09310761789600967,0.03990326481257558,0.018137847642079808
HNC_L2_1_L_full_epoch4,0.6196782528417142,0.5984905515645407,0.02118770127717351,0.022583041340112686,0.558645707376058,0.24667472793228537,0.17533252720677148,0.09915356711003627,0.044740024183796856,0.020556227327690448
HNC_L2_1_L_full_epoch5,0.6103294907631004,0.5901045147712458,0.020224975991854577,-0.006639455445110798,0.5453446191051995,0.24425634824667472,0.18137847642079807,0.08827085852478839,0.05078597339782346,0.016928657799274487
HNC_L2_1_L_full_epoch6,0.606263613902672,0.5849644846610608,0.02129912924161126,0.018250741064548492,0.5477629987908101,0.2551390568319226,0.1825876662636034,0.10157194679564692,0.056831922611850064,0.020556227327690448
HNC_L2_1_L_full_epoch7,0.6026252737356644,0.5784695327209879,0.024155741014676546,0.03491462767124176,0.5477629987908101,0.26964933494558646,0.2067714631197098,0.10640870616686819,0.05199516324062878,0.020556227327690448
HNC_L2_1_L_full_epoch8,0.5978222193135604,0.5739737560267604,0.023848463286800015,-0.024735474959015846,0.5417170495767836,0.2660217654171705,0.19830713422007254,0.10519951632406288,0.06287787182587666,0.022974607013301087
HNC_L2_1_L_full_epoch9,0.5954966816100705,0.5721967828605311,0.023299898749539416,0.03708454594016075,0.5380894800483675,0.27327690447400244,0.19951632406287786,0.10761789600967352,0.06166868198307134,0.026602176541717048
HNC_L2_1_L_full_epoch10,0.5954459627421331,0.5722658106609008,0.023180152081232364,-0.020548583939671516,0.5380894800483675,0.2708585247883918,0.19588875453446192,0.10157194679564692,0.060459492140266025,0.022974607013301087
HNC_L2_1_S_full_epoch1,0.5420354268859346,0.5314763056467926,0.010559121239142044,0.030512597411870956,0.5223700120918985,0.17896009673518742,0.12696493349455865,0.06892382103990327,0.032648125755743655,0.016928657799274487
HNC_L2_1_S_full_epoch2,0.5349871440550724,0.5217416687196227,0.01324547533544973,0.0006165009690448642,0.5513905683192262,0.21039903264812576,0.14389359129383314,0.08101571946795647,0.05199516324062878,0.02781136638452237
HNC_L2_1_S_full_epoch3,0.5286279353149856,0.5146267094087428,0.014001225906242865,-0.0407860241830349,0.5175332527206772,0.22007255139056833,0.15840386940749698,0.08948004836759371,0.05078597339782346,0.022974607013301087
HNC_L2_1_S_full_epoch4,0.5126102982582176,0.499217899131083,0.01339239912713458,0.01426514983177185,0.5259975816203144,0.2551390568319226,0.17412333736396615,0.09310761789600967,0.05441354292623942,0.030229746070133012
HNC_L2_1_S_full_epoch5,0.503742693701563,0.4876945442559497,0.01604814944561328,0.01089638564735651,0.5344619105199516,0.2708585247883918,0.1837968561064087,0.09552599758162031,0.053204353083434096,0.03143893591293833
HNC_L2_1_S_full_epoch6,0.48590692672360475,0.4716588692624739,0.014248057461130836,-0.007199824322015047,0.5139056831922612,0.2914147521160822,0.21523579201934703,0.11003627569528417,0.06771463119709795,0.03385731559854897
HNC_L2_1_S_full_epoch7,0.4707483587991514,0.4541224974963224,0.016625861302829004,0.02449362725019455,0.5235792019347038,0.30713422007255137,0.22732769044740025,0.12212817412333736,0.07134220072551391,0.04353083434099154
HNC_L2_1_S_full_epoch8,0.46563578942090167,0.4504639453726495,0.01517184404825217,0.008641514927148819,0.5090689238210399,0.31076178960096734,0.23458282950423218,0.12575574365175332,0.07859733978234583,0.03869407496977025
HNC_L2_1_S_full_epoch9,0.46470718314598664,0.44702593677709873,0.017681246368887904,0.007174122147262096,0.5199516324062878,0.3083434099153567,0.22732769044740025,0.1293833131801693,0.07980652962515115,0.03990326481257558
HNC_L2_1_S_full_epoch10,0.45414689374229494,0.43805118339381743,0.01609571034847751,-6.243944517336786e-05,0.5139056831922612,0.3010882708585248,0.22732769044740025,0.13301088270858524,0.08222490931076179,0.04353083434099154
HNC_L2_1_S_full_epoch11,0.4447878960974992,0.42538639596756883,0.01940150012993036,0.01177174411714077,0.5139056831922612,0.3313180169286578,0.25755743651753327,0.14026602176541716,0.08464328899637243,0.045949214026602174
HNC_L2_1_S_full_epoch12,0.4482251107332352,0.42715831189230535,0.021066798840929823,0.020985150709748268,0.5175332527206772,0.31197097944377267,0.24425634824667472,0.14631197097944376,0.09189842805320435,0.05078597339782346
HNC_L2_1_S_full_epoch13,0.4280478859178389,0.4082280070202238,0.01981987889761505,0.008861595764756203,0.5042321644498187,0.3555018137847642,0.27327690447400244,0.15356711003627568,0.08948004836759371,0.05199516324062878
HNC_L2_1_S_full_epoch14,0.429463835120057,0.4134729725129659,0.015990862607091094,0.006391746923327446,0.48851269649334944,0.3385731559854897,0.25151148730350664,0.13905683192261184,0.09189842805320435,0.053204353083434096
HNC_L2_1_S_full_epoch15,0.41700461928472554,0.3981799491227322,0.01882467016199335,0.006805800832808018,0.48851269649334944,0.33252720677146314,0.26360338573155984,0.154776299879081,0.10399032648125756,0.06287787182587666
HNC_L2_1_S_full_epoch16,0.4203836851569733,0.3980594967123675,0.022324188444605764,0.015018015168607235,0.5090689238210399,0.3639661426844015,0.2672309552599758,0.16807738814993953,0.10399032648125756,0.05199516324062878
HNC_L2_1_S_full_epoch17,0.4051360784159318,0.38652817946391355,0.018607898952018254,0.00960737094283104,0.4957678355501814,0.3422007255139057,0.27327690447400244,0.15719467956469166,0.10157194679564692,0.05804111245465538
HNC_L2_1_S_full_epoch18,0.3910509660713906,0.3733649276908681,0.017686038380522517,0.016278725117444992,0.4909310761789601,0.34945586457073763,0.282950423216445,0.17654171704957677,0.09915356711003627,0.06529625151148731
HNC_L2_1_S_full_epoch19,0.3892257308729326,0.36893514306830666,0.020290587804625948,0.012657715938985348,0.47762998790810157,0.34582829504232165,0.26964933494558646,0.1717049576783555,0.11487303506650544,0.060459492140266025
HNC_L2_1_S_full_epoch20,0.3744031417182452,0.35663568526686606,0.017767456451379116,0.022186078131198883,0.48246674727932287,0.3482466747279323,0.279322853688029,0.17533252720677148,0.11487303506650544,0.06650544135429262
HNC_L2_1_S_full_epoch21,0.3757807249890273,0.355247100290393,0.02053362469863429,0.020306359976530075,0.4703748488512696,0.32769044740024184,0.26118500604594924,0.17412333736396615,0.11729141475211609,0.06408706166868199
HNC_L2_1_S_full_epoch22,0.36640504943128077,0.3469670679433747,0.019437981487906097,0.010374683886766434,0.4607013301088271,0.3252720677146312,0.2720677146311971,0.17412333736396615,0.12333736396614269,0.07255139056831923
HNC_L2_1_S_full_epoch23,0.3757986699511379,0.35420614978278275,0.021592520168355167,-0.009852218441665173,0.46795646916565903,0.34945586457073763,0.28657799274486095,0.18016928657799275,0.12091898428053205,0.07376058041112454
HNC_L2_1_S_full_epoch24,0.3570845279901175,0.3346696817456883,0.022414846244429187,0.053553443402051926,0.48972188633615477,0.3555018137847642,0.2914147521160822,0.20556227327690446,0.12454655380894801,0.07496977025392987
HNC_L2_1_S_full_epoch25,0.3504897521801987,0.32606297969241527,0.02442677248778341,0.006109778769314289,0.47762998790810157,0.3603385731559855,0.29020556227327693,0.19588875453446192,0.12817412333736397,0.07255139056831923
HNC_L2_1_S_full_epoch26,0.34671822597499047,0.32655165302133615,0.020166572953654316,-0.00036798359360545874,0.46311970979443773,0.35308343409915355,0.282950423216445,0.18621523579201935,0.1293833131801693,0.0761789600967352
HNC_L2_1_S_full_epoch27,0.34983125246133306,0.32874289504562065,0.02108835741571241,-0.0011415648041293025,0.48125755743651755,0.37122128174123337,0.3010882708585248,0.19226118500604594,0.13301088270858524,0.08101571946795647
HNC_L2_1_S_full_epoch28,0.34659728750208124,0.32364984867506474,0.022947438827016498,-0.013111715205013752,0.4848851269649335,0.37001209189842804,0.309552599758162,0.20435308343409916,0.1414752116082225,0.08101571946795647
HNC_L2_1_S_full_epoch29,0.3322145179941115,0.31203818032934705,0.020176337664764454,0.01704944483935833,0.46432889963724305,0.35066505441354295,0.3010882708585248,0.19588875453446192,0.14631197097944376,0.0761789600967352
HNC_L2_1_S_full_epoch30,0.33165591371390957,0.3075747564885464,0.024081157225363192,0.027270127087831497,0.4498186215235792,0.3422007255139057,0.2889963724304716,0.18863361547763,0.13059250302297462,0.07255139056831923
HNC_L2_1_S_full_epoch31,0.3081716482123268,0.28528746843626307,0.022884179776063718,0.011757446452975273,0.45223700120918986,0.3651753325272068,0.3083434099153567,0.20435308343409916,0.13422007255139057,0.08464328899637243
HNC_L2_1_S_full_epoch32,0.2875560612891865,0.26536619432603864,0.022189866963147842,-0.0029298514127731323,0.44014510278113667,0.3482466747279323,0.3010882708585248,0.20314389359129384,0.12454655380894801,0.07980652962515115
HNC_L2_1_S_full_epoch33,0.28429686893430844,0.25860505755607854,0.0256918113782299,-0.020649252459406853,0.44256348246674726,0.35308343409915355,0.2950423216444982,0.22128174123337363,0.13905683192261184,0.08948004836759371
HNC_L2_1_S_full_epoch34,0.26136830784245296,0.24506968685044053,0.01629862099201243,-0.02606872469186783,0.4244256348246675,0.33978234582829503,0.29866989117291415,0.21039903264812576,0.1475211608222491,0.08827085852478839
HNC_L2_1_S_full_epoch35,0.24389380454440504,0.21779652554294074,0.026097279001464302,-0.05357447639107704,0.4365175332527207,0.3482466747279323,0.2974607013301088,0.2249093107617896,0.14389359129383314,0.09915356711003627
HNC_L2_1_S_full_epoch36,0.23004056897099967,0.2097030705091022,0.020337498461897474,-0.05055201053619385,0.4026602176541717,0.31680773881499397,0.26844014510278114,0.19105199516324062,0.12333736396614269,0.07496977025392987
HNC_L2_1_S_full_epoch37,0.20522092475568224,0.18686596514091813,0.018354959614764105,-0.0753321573138237,0.39177750906892383,0.3264812575574365,0.26964933494558646,0.20314389359129384,0.13905683192261184,0.08827085852478839
HNC_L2_1_S_full_epoch38,0.20362791011814915,0.18676047284773212,0.016867437270417035,-0.06342215090990067,0.3905683192261185,0.30713422007255137,0.2708585247883918,0.18742442563482467,0.13059250302297462,0.08948004836759371
HNC_L2_1_S_full_epoch39,0.19026925918413046,0.17107456050443823,0.01919469867969223,-0.07452303916215897,0.3966142684401451,0.32285368802902054,0.27448609431680776,0.18016928657799275,0.13663845223700122,0.08948004836759371
HNC_L2_1_S_full_epoch40,0.1782697068736804,0.1589930478433888,0.019276659030291604,-0.09236682206392288,0.37484885126964934,0.29020556227327693,0.2539298669891173,0.1825876662636034,0.12454655380894801,0.07255139056831923
HNC_L2_1_S_full_epoch41,0.18275846939133042,0.16211204517276862,0.020646424218561804,-0.06932058185338974,0.38694074969770254,0.30713422007255137,0.2539298669891173,0.17896009673518742,0.12575574365175332,0.08222490931076179
HNC_L2_1_S_full_epoch42,0.1754853896247144,0.15777159198451937,0.01771379764019504,-0.07889851927757263,0.3688029020556227,0.29020556227327693,0.22611850060459493,0.154776299879081,0.10640870616686819,0.06408706166868199
HNC_L2_1_S_full_epoch43,0.15881772384389856,0.1448719454647696,0.013945778379128942,-0.10774759203195572,0.3724304715840387,0.27448609431680776,0.218863361547763,0.14993954050785974,0.09552599758162031,0.05078597339782346
HNC_L2_1_S_full_epoch44,0.16016457028948267,0.14018066733751217,0.0199839029519705,-0.09770821779966354,0.3567110036275695,0.28053204353083433,0.2249093107617896,0.15114873035066506,0.09794437726723096,0.056831922611850064
HNC_L2_1_S_full_epoch45,0.14402729943124387,0.12956356987843634,0.01446372955280753,-0.09691290557384491,0.3615477629987908,0.29020556227327693,0.2430471584038694,0.15719467956469166,0.11124546553808948,0.07376058041112454
HNC_L2_1_S_full_epoch46,0.13689263642482918,0.12002196306184817,0.01687067336298101,-0.1094355508685112,0.3482466747279323,0.28174123337363965,0.22974607013301088,0.14993954050785974,0.11003627569528417,0.07980652962515115
HNC_L2_1_S_full_epoch47,0.13805104282199254,0.12306164484358469,0.014989397978407856,-0.09608596563339233,0.35066505441354295,0.25755743651753327,0.21160822249093109,0.13059250302297462,0.094316807738815,0.05804111245465538
HNC_L2_1_S_full_epoch48,0.14120960898670348,0.12119362230312435,0.020015986683579137,-0.09970912337303162,0.34582829504232165,0.25755743651753327,0.21039903264812576,0.1354292623941959,0.08827085852478839,0.05804111245465538
HNC_L2_1_S_full_epoch49,0.1270687548396377,0.11024611575715919,0.01682263908247851,-0.09037522971630096,0.3651753325272068,0.26481257557436516,0.22128174123337363,0.1293833131801693,0.094316807738815,0.0592503022974607
HNC_L2_1_S_full_epoch50,0.12321796332189798,0.10499206621384534,0.01822589710805264,-0.10961460322141647,0.3555018137847642,0.2623941958887545,0.21523579201934703,0.1354292623941959,0.10278113663845223,0.0761789600967352
HNC_L2_1_S_full_epoch51,0.12067881403119272,0.10705512603508374,0.013623687996108982,-0.11785995215177536,0.3639661426844015,0.2708585247883918,0.22007255139056833,0.1354292623941959,0.08948004836759371,0.060459492140266025
HNC_L2_1_S_full_epoch52,0.1198305995029002,0.10193260722177637,0.017897992281123834,-0.11288642883300781,0.347037484885127,0.2599758162031439,0.2140266021765417,0.13301088270858524,0.08222490931076179,0.05562273276904474
HNC_L2_1_S_full_epoch53,0.10836799084203275,0.09023884821687674,0.01812914262515601,-0.12139914184808731,0.36638452237001207,0.25755743651753327,0.20435308343409916,0.13422007255139057,0.08222490931076179,0.05441354292623942
HNC_L2_1_S_full_epoch54,0.10693616590303838,0.08905170618262516,0.01788445972041322,-0.11998223513364792,0.3603385731559855,0.25634824667472794,0.2007255139056832,0.13180169286577992,0.08464328899637243,0.05078597339782346
HNC_L2_1_S_full_epoch55,0.11214066214832458,0.09636193636394902,0.015778725784375558,-0.11754223704338074,0.33615477629987905,0.2539298669891173,0.19709794437726724,0.12333736396614269,0.08464328899637243,0.060459492140266025
HNC_L2_1_S_full_epoch56,0.11781977915273756,0.10030495990720885,0.01751481924552871,-0.10893047600984573,0.34461910519951633,0.2370012091898428,0.18984280532043532,0.1293833131801693,0.08706166868198308,0.05441354292623942
HNC_L2_1_S_full_epoch57,0.09482052651973849,0.08580959520720513,0.00901093131253336,-0.1316862255334854,0.34461910519951633,0.23458282950423218,0.18016928657799275,0.1124546553808948,0.06650544135429262,0.03990326481257558
HNC_L2_1_S_full_epoch58,0.09876110793024914,0.08135185218635753,0.017409255743891613,-0.12298254668712616,0.3603385731559855,0.24062877871825877,0.19226118500604594,0.12212817412333736,0.07980652962515115,0.05199516324062878
HNC_L2_1_S_full_epoch59,0.09324084170063576,0.07991928546864004,0.013321556231995726,-0.1340010017156601,0.33978234582829503,0.23821039903264812,0.18137847642079807,0.1185006045949214,0.07255139056831923,0.05078597339782346
HNC_L2_1_S_full_epoch60,0.09850014452490294,0.08117849132025833,0.017321653204644613,-0.11970777809619904,0.34945586457073763,0.24667472793228537,0.18500604594921402,0.11487303506650544,0.07496977025392987,0.04353083434099154
HNC_L2_1_S_full_epoch61,0.09214742353778364,0.07912449219783244,0.013022931339951208,-0.1266576051712036,0.35308343409915355,0.2418379685610641,0.18742442563482467,0.11729141475211609,0.0773881499395405,0.05078597339782346
HNC_L2_1_S_full_epoch62,0.07569132419134138,0.06410053765182772,0.011590786539513662,-0.13089141249656677,0.343409915356711,0.2249093107617896,0.17654171704957677,0.11729141475211609,0.07859733978234583,0.0471584038694075
HNC_L2_1_S_full_epoch63,0.09282199085263272,0.0798839017874961,0.012938089065136618,-0.12177985906600952,0.34582829504232165,0.22853688029020555,0.17896009673518742,0.12212817412333736,0.07496977025392987,0.05078597339782346
HNC_L2_1_S_full_epoch64,0.0914947995251583,0.07244889075983825,0.019045908765320044,-0.12896747887134552,0.37726723095526,0.23941958887545345,0.19105199516324062,0.12333736396614269,0.08464328899637243,0.056831922611850064
HNC_L2_1_S_full_epoch65,0.081689746953556,0.06690716512834578,0.014782581825210223,-0.1155797466635704,0.34945586457073763,0.22974607013301088,0.17412333736396615,0.11003627569528417,0.07255139056831923,0.04232164449818621
HNC_L2_1_S_full_epoch66,0.08530308581897685,0.07031305265830247,0.014990033160674376,-0.1297556310892105,0.3603385731559855,0.2309552599758162,0.16807738814993953,0.10882708585247884,0.06771463119709795,0.04232164449818621
HNC_L2_1_S_full_epoch67,0.07343003726783946,0.058020291910782694,0.015409745357056769,-0.1368931382894516,0.343409915356711,0.22853688029020555,0.17049576783555018,0.11003627569528417,0.07013301088270858,0.03990326481257558
HNC_L2_1_S_full_epoch68,0.07009864401211906,0.05746930570959901,0.012629338302520048,-0.14082184433937073,0.3603385731559855,0.2370012091898428,0.17896009673518742,0.10157194679564692,0.07376058041112454,0.045949214026602174
HNC_L2_1_S_full_epoch69,0.06990234451109438,0.05625286471310377,0.01364947979799061,-0.13784126937389374,0.35792019347037485,0.22249093107617895,0.17291414752116083,0.1124546553808948,0.07013301088270858,0.03385731559854897
HNC_L2_1_S_full_epoch70,0.07337635690672943,0.060000966220841875,0.013375390685887556,-0.14101463556289673,0.343409915356711,0.22007255139056833,0.16324062877871826,0.09552599758162031,0.06529625151148731,0.036275695284159616
HNC_L2_1_S_full_epoch71,0.06277070080066391,0.0500507305726463,0.012719970228017609,-0.1435701549053192,0.3591293833131802,0.22249093107617895,0.15719467956469166,0.10157194679564692,0.07134220072551391,0.04232164449818621
HNC_L2_1_S_full_epoch72,0.06304307658554133,0.050070263886826505,0.012972812698714822,-0.14171601831912994,0.34945586457073763,0.218863361547763,0.1656590084643289,0.10399032648125756,0.07255139056831923,0.044740024183796856
HNC_L2_1_S_full_epoch73,0.06491494438235965,0.051984803131730845,0.012930141250628802,-0.1395779699087143,0.35308343409915355,0.21765417170495768,0.1596130592503023,0.10278113663845223,0.06892382103990327,0.045949214026602174
HNC_L2_1_S_full_epoch74,0.0552693121090189,0.047338252776767495,0.007931059332251404,-0.13850361108779907,0.34945586457073763,0.21765417170495768,0.1656590084643289,0.09310761789600967,0.06892382103990327,0.03869407496977025
HNC_L2_1_S_full_epoch75,0.05830820533644043,0.050352430977873244,0.007955774358567189,-0.1359071582555771,0.3555018137847642,0.21644498186215236,0.16203143893591293,0.1003627569528416,0.06287787182587666,0.03990326481257558
HNC_L2_1_S_full_epoch76,0.05890798684042916,0.046664668109713904,0.012243318730715255,-0.13156497478485107,0.3518742442563482,0.22370012091898428,0.16928657799274485,0.11003627569528417,0.06771463119709795,0.041112454655380895
HNC_L2_1_S_full_epoch77,0.05464759097854633,0.04469415786909221,0.009953433109454117,-0.13273009657859802,0.34461910519951633,0.21644498186215236,0.1656590084643289,0.09794437726723096,0.06408706166868199,0.037484885126964934
